TS;Test;Model;Target Freq;Target mW;Target dBm;Info;mW;dBm;dif_mW;dif_dBm
1623336211000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,41;6,45;-20,59;-7,53
1623336212000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,46;-20,58;-7,52
1623336212000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,36;6,39;-20,64;-7,59
1623336212000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,5;6,53;-20,5;-7,44
1623336213000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,35;6,39;-20,65;-7,59
1623336213000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,47;-20,57;-7,51
1623336214000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336214000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336215000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336215000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,55
1623336216000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336216000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,47;6,5;-20,53;-7,48
1623336217000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,34;6,38;-20,66;-7,6
1623336217000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,33;6,37;-20,67;-7,61
1623336218000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336218000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,5;-20,54;-7,48
1623336218000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,42;6,45;-20,58;-7,53
1623336219000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,39;6,42;-20,61;-7,56
1623336219000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336220000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,43;-20,6;-7,55
1623336220000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,37;6,41;-20,63;-7,57
1623336221000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,43;6,46;-20,57;-7,52
1623336221000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336222000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,47;-20,56;-7,51
1623336222000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,49;-20,54;-7,49
1623336222000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,5;6,53;-20,5;-7,45
1623336223000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,52;-20,51;-7,46
1623336223000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,47;6,51;-20,53;-7,47
1623336224000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,47;6,51;-20,53;-7,47
1623336224000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336225000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,37;6,4;-20,63;-7,58
1623336225000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,49;6,52;-20,51;-7,46
1623336226000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,46;6,49;-20,54;-7,49
1623336226000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,44;6,48;-20,56;-7,5
1623336227000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,48;-20,55;-7,5
1623336227000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,45;6,49;-20,55;-7,49
1623336227000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,4;6,44;-20,6;-7,54
1623336228000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,52;6,55;-20,48;-7,43
1623336228000000000;20210610_1623336168;IMMERSION_FURIOS_VPV_VTX_V2;5865;25,0;13,98;Teststand, manuelle Einstellungen;4,59;6,62;-20,41;-7,36
